NDUFB8,MTCO1
32.089552238806,33.7686567164179
28.544776119403,30.7835820895522
33.5820895522388,33.3955223880597
31.9029850746269,31.9029850746269
28.3582089552239,32.4626865671642
31.3432835820896,35.634328358209
33.3955223880597,28.544776119403
31.3432835820896,33.5820895522388
26.865671641791,33.2089552238806
31.1567164179104,32.089552238806
35.2611940298507,32.6492537313433
34.8880597014925,32.2761194029851
28.1716417910448,34.3283582089552
32.8358208955224,29.1044776119403
33.955223880597,29.4776119402985
30.9701492537313,30.7835820895522
28.7313432835821,32.4626865671642
33.7686567164179,33.0223880597015
32.4626865671642,30.9701492537313
31.9029850746269,35.634328358209
28.7313432835821,32.089552238806
30.7835820895522,33.5820895522388
31.7164179104478,34.5149253731343
31.1567164179104,28.7313432835821
35.2611940298507,29.6641791044776
31.1567164179104,33.2089552238806
30.410447761194,33.955223880597
29.4776119402985,30.7835820895522
29.1044776119403,31.7164179104478
29.6641791044776,30.5970149253731
32.6492537313433,34.8880597014925
31.7164179104478,32.6492537313433
33.0223880597015,29.6641791044776
32.8358208955224,28.7313432835821
27.4253731343284,34.7014925373134
30.2238805970149,31.9029850746269
31.9029850746269,32.8358208955224
33.7686567164179,32.089552238806
30.7835820895522,34.3283582089552
32.089552238806,34.1417910447761
34.5149253731343,34.8880597014925
33.0223880597015,32.4626865671642
29.4776119402985,33.3955223880597
33.5820895522388,34.3283582089552
32.2761194029851,35.634328358209
32.089552238806,28.9179104477612
29.8507462686567,32.4626865671642
27.7985074626866,34.1417910447761
32.4626865671642,33.7686567164179
29.8507462686567,36.1940298507463
31.7164179104478,33.7686567164179
33.5820895522388,31.3432835820896
33.5820895522388,33.5820895522388
29.6641791044776,28.544776119403
37.3134328358209,36.9402985074627
30.9701492537313,31.9029850746269
27.7985074626866,31.7164179104478
34.1417910447761,35.4477611940299
33.7686567164179,33.0223880597015
32.4626865671642,34.1417910447761
32.4626865671642,32.6492537313433
27.9850746268657,33.5820895522388
28.3582089552239,34.8880597014925
33.5820895522388,33.3955223880597
33.955223880597,34.7014925373134
30.5970149253731,35.0746268656716
28.1716417910448,33.3955223880597
33.955223880597,33.7686567164179
27.4253731343284,31.1567164179104
30.7835820895522,31.1567164179104
33.955223880597,35.4477611940299
31.3432835820896,31.3432835820896
27.4253731343284,33.2089552238806
29.2910447761194,30.0373134328358
31.1567164179104,31.7164179104478
33.3955223880597,32.089552238806
30.9701492537313,36.1940298507463
31.7164179104478,32.8358208955224
32.089552238806,34.8880597014925
32.4626865671642,34.8880597014925
27.9850746268657,30.0373134328358
33.2089552238806,33.3955223880597
31.3432835820896,31.9029850746269
33.7686567164179,35.8208955223881
30.7835820895522,33.955223880597
28.7313432835821,33.2089552238806
34.7014925373134,33.0223880597015
33.7686567164179,28.3582089552239
30.410447761194,31.1567164179104
34.1417910447761,32.6492537313433
28.9179104477612,33.0223880597015
34.7014925373134,29.2910447761194
30.2238805970149,32.6492537313433
30.410447761194,35.4477611940299
32.8358208955224,34.1417910447761
33.955223880597,35.2611940298507
30.410447761194,33.2089552238806
31.3432835820896,32.2761194029851
30.5970149253731,30.2238805970149
33.7686567164179,33.5820895522388
31.7164179104478,30.5970149253731
29.8507462686567,30.7835820895522
29.1044776119403,30.410447761194
32.2761194029851,30.2238805970149
30.7835820895522,32.6492537313433
31.1567164179104,31.5298507462687
30.9701492537313,35.8208955223881
35.0746268656716,33.2089552238806
30.5970149253731,34.3283582089552
32.8358208955224,33.5820895522388
29.6641791044776,28.544776119403
30.410447761194,32.8358208955224
30.2238805970149,33.3955223880597
28.3582089552239,32.4626865671642
26.4925373134328,30.0373134328358
29.6641791044776,31.7164179104478
28.1716417910448,34.7014925373134
29.8507462686567,34.8880597014925
29.4776119402985,35.0746268656716
28.1716417910448,33.955223880597
30.410447761194,34.5149253731343
28.544776119403,33.3955223880597
28.1716417910448,36.9402985074627
31.1567164179104,33.3955223880597
31.9029850746269,31.3432835820896
31.3432835820896,31.1567164179104
33.955223880597,33.2089552238806
29.6641791044776,30.410447761194
36.1940298507463,34.1417910447761
29.6641791044776,33.0223880597015
29.6641791044776,33.5820895522388
32.089552238806,33.3955223880597
31.9029850746269,32.6492537313433
36.5671641791045,31.3432835820896
29.6641791044776,34.5149253731343
30.7835820895522,31.7164179104478
29.4776119402985,33.3955223880597
31.9029850746269,37.8731343283582
32.6492537313433,31.9029850746269
27.6119402985075,30.9701492537313
27.0522388059701,34.3283582089552
30.5970149253731,30.410447761194
29.6641791044776,30.9701492537313
30.2238805970149,32.4626865671642
33.955223880597,31.1567164179104
31.3432835820896,33.5820895522388
30.5970149253731,29.6641791044776
31.5298507462687,36.1940298507463
30.9701492537313,27.6119402985075
30.0373134328358,36.3805970149254
33.3955223880597,33.0223880597015
28.1716417910448,31.1567164179104
33.0223880597015,34.7014925373134
33.3955223880597,34.7014925373134
32.8358208955224,30.7835820895522
29.1044776119403,36.5671641791045
33.3955223880597,29.2910447761194
32.089552238806,30.9701492537313
32.8358208955224,31.7164179104478
32.4626865671642,35.634328358209
32.089552238806,35.0746268656716
31.7164179104478,33.5820895522388
29.8507462686567,31.9029850746269
31.9029850746269,35.634328358209
31.5298507462687,31.3432835820896
30.2238805970149,32.089552238806
30.0373134328358,30.5970149253731
30.2238805970149,33.7686567164179
30.5970149253731,32.2761194029851
31.1567164179104,34.1417910447761
34.5149253731343,30.2238805970149
31.9029850746269,29.6641791044776
30.2238805970149,34.1417910447761
33.955223880597,29.6641791044776
30.410447761194,36.7537313432836
30.9701492537313,30.7835820895522
30.0373134328358,34.1417910447761
35.634328358209,29.6641791044776
32.089552238806,34.3283582089552
28.9179104477612,36.3805970149254
30.0373134328358,31.7164179104478
29.4776119402985,33.7686567164179
31.1567164179104,31.9029850746269
30.0373134328358,31.3432835820896
31.1567164179104,30.5970149253731
30.410447761194,34.3283582089552
30.7835820895522,32.089552238806
31.9029850746269,37.5
24.4402985074627,33.0223880597015
32.089552238806,30.9701492537313
31.5298507462687,31.3432835820896
31.5298507462687,34.8880597014925
34.5149253731343,29.6641791044776
30.0373134328358,32.4626865671642
32.4626865671642,31.9029850746269
30.9701492537313,32.2761194029851
30.7835820895522,35.634328358209
30.9701492537313,34.5149253731343
35.8208955223881,34.7014925373134
28.1716417910448,32.6492537313433
28.7313432835821,33.955223880597
30.9701492537313,30.2238805970149
31.7164179104478,34.8880597014925
31.7164179104478,33.2089552238806
30.5970149253731,34.3283582089552
31.9029850746269,32.8358208955224
36.1940298507463,33.0223880597015
32.4626865671642,30.2238805970149
33.2089552238806,34.1417910447761
33.955223880597,32.089552238806
28.9179104477612,32.089552238806
31.9029850746269,33.955223880597
33.2089552238806,29.1044776119403
29.8507462686567,35.634328358209
36.3805970149254,36.1940298507463
33.3955223880597,36.9402985074627
28.544776119403,29.8507462686567
32.8358208955224,35.2611940298507
32.2761194029851,32.6492537313433
33.955223880597,35.634328358209
31.7164179104478,31.9029850746269
33.0223880597015,32.4626865671642
29.6641791044776,33.0223880597015
32.2761194029851,34.8880597014925
32.2761194029851,31.9029850746269
28.3582089552239,31.3432835820896
30.2238805970149,30.410447761194
31.7164179104478,33.955223880597
32.2761194029851,31.5298507462687
30.9701492537313,34.8880597014925
33.3955223880597,27.7985074626866
33.2089552238806,33.955223880597
32.089552238806,36.3805970149254
29.8507462686567,33.3955223880597
30.2238805970149,33.0223880597015
31.1567164179104,31.1567164179104
26.865671641791,35.2611940298507
32.089552238806,32.8358208955224
30.410447761194,37.1268656716418
36.0074626865672,32.8358208955224
33.2089552238806,29.6641791044776
29.6641791044776,35.2611940298507
31.1567164179104,29.8507462686567
26.3059701492537,33.5820895522388
31.5298507462687,32.089552238806
30.9701492537313,30.9701492537313
32.8358208955224,31.9029850746269
30.5970149253731,31.9029850746269
29.6641791044776,33.5820895522388
32.6492537313433,30.410447761194
35.2611940298507,31.9029850746269
29.4776119402985,32.8358208955224
31.9029850746269,38.4328358208955
32.089552238806,32.6492537313433
30.5970149253731,31.9029850746269
30.0373134328358,30.5970149253731
30.0373134328358,36.3805970149254
