NDUFB8,MTCO1
79.4050343249428,16.2471395881007
79.6338672768879,18.7643020594966
79.8627002288329,18.7643020594966
80.7780320366133,15.1029748283753
81.0068649885583,13.2723112128146
82.1510297482837,13.2723112128146
81.9221967963387,15.5606407322654
79.8627002288329,16.4759725400458
75.7437070938215,16.0183066361556
80.3203661327231,17.6201372997712
79.6338672768879,18.9931350114416
79.4050343249428,12.8146453089245
82.1510297482837,16.4759725400458
80.091533180778,19.4508009153318
82.837528604119,18.5354691075515
80.5491990846682,14.6453089244851
81.2356979405034,16.0183066361556
81.6933638443936,16.9336384439359
78.9473684210526,11.6704805491991
75.5148741418764,13.7299771167048
75.9725400457666,16.7048054919908
78.4897025171625,16.2471395881007
74.5995423340961,17.6201372997712
80.091533180778,14.187643020595
77.116704805492,17.8489702517162
80.3203661327231,13.9588100686499
73.9130434782609,14.187643020595
76.8878718535469,16.4759725400458
79.1762013729977,17.6201372997712
75.7437070938215,19.2219679633867
77.5743707093822,16.2471395881007
77.5743707093822,15.7894736842105
80.091533180778,17.6201372997712
81.0068649885583,15.1029748283753
79.8627002288329,15.1029748283753
79.8627002288329,13.9588100686499
78.9473684210526,16.9336384439359
78.2608695652174,17.3913043478261
80.5491990846682,14.41647597254
78.0320366132723,16.7048054919908
79.4050343249428,15.5606407322654
81.6933638443936,17.6201372997712
76.2013729977117,17.3913043478261
77.8032036613272,15.1029748283753
78.2608695652174,18.7643020594966
76.8878718535469,13.5011441647597
76.2013729977117,17.162471395881
79.6338672768879,18.7643020594966
77.3455377574371,17.8489702517162
81.2356979405034,20.137299771167
81.0068649885583,15.7894736842105
80.3203661327231,16.9336384439359
79.8627002288329,13.2723112128146
77.5743707093822,17.162471395881
81.2356979405034,17.8489702517162
78.7185354691076,18.3066361556064
76.8878718535469,15.1029748283753
77.3455377574371,18.3066361556064
82.1510297482837,15.5606407322654
82.3798627002288,16.4759725400458
78.9473684210526,17.162471395881
80.5491990846682,18.5354691075515
80.3203661327231,14.6453089244851
80.3203661327231,13.9588100686499
77.116704805492,13.5011441647597
76.2013729977117,15.7894736842105
82.1510297482837,17.8489702517162
80.7780320366133,16.4759725400458
76.6590389016018,19.2219679633867
82.837528604119,15.1029748283753
78.9473684210526,13.9588100686499
72.3112128146453,13.7299771167048
78.9473684210526,14.6453089244851
78.7185354691076,12.1281464530892
78.2608695652174,16.9336384439359
80.3203661327231,13.7299771167048
76.4302059496568,13.0434782608696
81.2356979405034,16.9336384439359
80.5491990846682,12.3569794050343
75.7437070938215,16.0183066361556
80.3203661327231,17.162471395881
81.9221967963387,15.1029748283753
81.0068649885583,16.4759725400458
79.8627002288329,15.1029748283753
77.5743707093822,16.2471395881007
78.4897025171625,18.3066361556064
77.8032036613272,16.0183066361556
78.7185354691076,16.0183066361556
81.4645308924485,16.7048054919908
81.6933638443936,15.5606407322654
79.4050343249428,18.0778032036613
77.8032036613272,17.162471395881
80.091533180778,16.2471395881007
76.2013729977117,16.7048054919908
79.1762013729977,16.0183066361556
82.3798627002288,16.4759725400458
79.6338672768879,15.3318077803204
80.3203661327231,15.5606407322654
83.0663615560641,13.5011441647597
76.2013729977117,15.3318077803204
81.6933638443936,15.5606407322654
74.8283752860412,17.8489702517162
80.3203661327231,15.3318077803204
82.3798627002288,14.8741418764302
78.2608695652174,16.4759725400458
81.2356979405034,18.7643020594966
80.091533180778,15.3318077803204
80.7780320366133,16.9336384439359
75.5148741418764,18.3066361556064
78.0320366132723,17.6201372997712
78.7185354691076,19.908466819222
78.0320366132723,14.187643020595
79.6338672768879,15.5606407322654
80.091533180778,16.0183066361556
78.7185354691076,14.187643020595
79.1762013729977,15.1029748283753
78.4897025171625,15.5606407322654
75.9725400457666,14.187643020595
75.5148741418764,14.6453089244851
80.5491990846682,16.0183066361556
78.4897025171625,17.162471395881
76.2013729977117,14.41647597254
80.5491990846682,16.7048054919908
83.7528604118993,19.6796338672769
76.8878718535469,13.7299771167048
78.7185354691076,15.1029748283753
81.2356979405034,15.7894736842105
81.6933638443936,16.0183066361556
81.4645308924485,16.9336384439359
77.3455377574371,16.7048054919908
80.7780320366133,19.908466819222
79.8627002288329,15.1029748283753
72.5400457665904,14.6453089244851
76.8878718535469,16.2471395881007
79.6338672768879,13.9588100686499
78.7185354691076,16.4759725400458
77.116704805492,15.7894736842105
78.7185354691076,15.3318077803204
76.8878718535469,17.3913043478261
79.1762013729977,16.4759725400458
78.2608695652174,15.3318077803204
82.837528604119,15.1029748283753
79.1762013729977,16.0183066361556
78.7185354691076,16.9336384439359
81.0068649885583,14.6453089244851
81.0068649885583,14.8741418764302
76.4302059496568,17.8489702517162
80.091533180778,13.5011441647597
80.7780320366133,16.4759725400458
80.7780320366133,13.9588100686499
81.9221967963387,15.1029748283753
79.8627002288329,15.3318077803204
79.1762013729977,16.7048054919908
79.4050343249428,16.0183066361556
79.6338672768879,15.1029748283753
81.4645308924485,15.3318077803204
78.4897025171625,16.0183066361556
75.9725400457666,13.0434782608696
78.2608695652174,17.162471395881
80.3203661327231,17.162471395881
80.3203661327231,16.0183066361556
76.2013729977117,17.162471395881
80.7780320366133,14.6453089244851
81.9221967963387,16.0183066361556
77.3455377574371,15.5606407322654
76.6590389016018,18.3066361556064
81.9221967963387,16.7048054919908
78.4897025171625,14.6453089244851
80.7780320366133,15.5606407322654
78.9473684210526,16.9336384439359
76.6590389016018,17.3913043478261
78.0320366132723,15.5606407322654
79.6338672768879,18.3066361556064
77.5743707093822,18.5354691075515
77.3455377574371,14.41647597254
80.3203661327231,16.9336384439359
79.8627002288329,16.7048054919908
75.2860411899314,18.7643020594966
78.0320366132723,15.3318077803204
80.7780320366133,14.187643020595
78.9473684210526,15.5606407322654
77.5743707093822,12.1281464530892
76.4302059496568,17.3913043478261
80.3203661327231,15.5606407322654
79.4050343249428,18.0778032036613
78.7185354691076,16.9336384439359
83.0663615560641,17.162471395881
78.0320366132723,16.2471395881007
78.9473684210526,15.1029748283753
76.4302059496568,17.3913043478261
79.1762013729977,16.4759725400458
80.5491990846682,15.7894736842105
81.2356979405034,14.187643020595
77.116704805492,15.1029748283753
77.8032036613272,16.2471395881007
79.4050343249428,11.441647597254
75.0572082379863,15.3318077803204
78.0320366132723,16.0183066361556
78.7185354691076,16.4759725400458
80.5491990846682,17.6201372997712
82.837528604119,15.1029748283753
76.8878718535469,18.3066361556064
78.7185354691076,18.0778032036613
76.8878718535469,17.162471395881
80.091533180778,16.2471395881007
77.8032036613272,17.162471395881
79.4050343249428,13.5011441647597
76.6590389016018,15.5606407322654
77.3455377574371,15.1029748283753
74.370709382151,18.3066361556064
78.9473684210526,13.5011441647597
80.091533180778,17.162471395881
77.8032036613272,16.4759725400458
77.5743707093822,13.9588100686499
80.091533180778,17.8489702517162
78.7185354691076,14.8741418764302
82.3798627002288,15.1029748283753
76.8878718535469,18.0778032036613
79.1762013729977,16.7048054919908
