NDUFB8,MTCO1
30.229746070133,32.6481257557436
32.043530834341,35.1874244256348
28.415961305925,33.3736396614268
30.229746070133,34.2200725513906
28.2950423216445,32.6481257557436
32.1644498186215,38.3313180169287
29.3833131801693,30.8343409915357
31.0761789600967,37.8476420798065
28.6577992744861,33.857315598549
27.8113663845224,32.4062877871826
29.0205562273277,36.8802902055623
29.6251511487303,37.3639661426844
30.3506650544135,36.2756952841596
28.5368802902056,35.1874244256348
30.7134220072551,32.043530834341
29.3833131801693,36.5175332527207
31.8016928657799,34.2200725513906
29.3833131801693,35.671100362757
27.5695284159613,32.6481257557436
27.8113663845224,34.5828295042322
31.4389359129383,34.5828295042322
30.1088270858525,38.6940749697703
29.1414752116082,33.2527206771463
30.5925030229746,35.0665054413543
27.0858524788392,33.857315598549
31.9226118500605,34.7037484885127
28.7787182587666,37.4848851269649
29.5042321644498,31.9226118500605
27.2067714631197,39.2986698911729
30.8343409915357,36.8802902055623
27.5695284159613,34.2200725513906
30.5925030229746,33.2527206771463
29.1414752116082,33.857315598549
29.1414752116082,34.5828295042322
28.6577992744861,34.4619105199516
28.0532043530834,31.6807738814994
29.0205562273277,31.9226118500605
28.8996372430472,36.3966142684401
31.4389359129383,35.1874244256348
32.043530834341,28.0532043530834
30.4715840386941,31.9226118500605
29.5042321644498,35.4292623941959
29.3833131801693,35.3083434099154
30.8343409915357,30.229746070133
28.174123337364,36.2756952841596
32.6481257557436,33.9782345828295
33.4945586457074,37.3639661426844
27.4486094316808,37.3639661426844
32.6481257557436,34.5828295042322
29.8669891172914,34.3409915356711
28.6577992744861,33.857315598549
31.1970979443773,37.1221281741233
30.8343409915357,32.5272067714631
26.602176541717,32.8899637243047
29.1414752116082,34.2200725513906
28.7787182587666,36.0338573155985
26.7230955259976,34.5828295042322
28.8996372430472,30.229746070133
28.415961305925,35.3083434099154
30.1088270858525,37.8476420798065
33.1318016928658,37.3639661426844
31.6807738814994,35.671100362757
31.5598548972189,33.1318016928658
27.6904474002418,32.7690447400242
28.8996372430472,31.3180169286578
32.1644498186215,34.2200725513906
29.1414752116082,36.8802902055623
30.1088270858525,39.6614268440145
29.7460701330109,35.5501813784764
29.7460701330109,35.0665054413543
29.5042321644498,34.9455864570738
26.9649334945586,34.3409915356711
31.8016928657799,32.6481257557436
30.9552599758162,40.5078597339782
27.0858524788392,35.5501813784764
31.9226118500605,34.5828295042322
31.1970979443773,37.0012091898428
29.3833131801693,37.8476420798065
29.9879081015719,35.1874244256348
26.7230955259976,33.7363966142684
31.1970979443773,37.3639661426844
29.5042321644498,37.8476420798065
30.3506650544135,35.5501813784764
29.1414752116082,37.726723095526
32.4062877871826,31.4389359129383
30.3506650544135,33.3736396614268
31.9226118500605,31.6807738814994
29.0205562273277,36.5175332527207
25.9975816203144,33.6154776299879
33.4945586457074,31.9226118500605
31.0761789600967,36.3966142684401
27.5695284159613,39.540507859734
31.5598548972189,33.3736396614268
29.7460701330109,33.3736396614268
29.8669891172914,36.0338573155985
30.3506650544135,35.4292623941959
31.0761789600967,36.5175332527207
28.0532043530834,35.7920193470375
30.1088270858525,34.2200725513906
32.8899637243047,37.0012091898428
29.8669891172914,31.6807738814994
29.6251511487303,33.9782345828295
30.229746070133,34.8246674727932
30.7134220072551,33.0108827085852
26.7230955259976,37.0012091898428
29.7460701330109,35.671100362757
24.9093107617896,33.857315598549
29.5042321644498,32.1644498186215
32.2853688029021,35.671100362757
27.6904474002418,34.5828295042322
30.1088270858525,37.2430471584039
29.5042321644498,32.1644498186215
31.3180169286578,33.4945586457074
30.3506650544135,32.8899637243047
30.4715840386941,34.5828295042322
29.3833131801693,33.9782345828295
32.6481257557436,35.0665054413543
28.2950423216445,33.7363966142684
32.043530834341,37.0012091898428
29.1414752116082,32.8899637243047
30.8343409915357,32.6481257557436
30.5925030229746,35.3083434099154
29.5042321644498,37.2430471584039
29.0205562273277,38.3313180169287
30.1088270858525,33.4945586457074
30.3506650544135,38.9359129383313
28.174123337364,31.5598548972189
32.4062877871826,32.043530834341
28.2950423216445,35.912938331318
28.415961305925,32.4062877871826
29.1414752116082,38.8149939540508
28.2950423216445,33.9782345828295
29.0205562273277,34.9455864570738
30.229746070133,32.7690447400242
32.2853688029021,36.6384522370012
29.0205562273277,36.3966142684401
31.8016928657799,35.3083434099154
28.2950423216445,35.1874244256348
28.0532043530834,36.5175332527207
29.2623941958888,34.4619105199516
31.3180169286578,36.7593712212817
31.6807738814994,37.3639661426844
31.6807738814994,34.4619105199516
29.6251511487303,33.3736396614268
32.7690447400242,31.4389359129383
26.602176541717,35.4292623941959
28.7787182587666,31.0761789600967
31.0761789600967,32.043530834341
29.0205562273277,34.2200725513906
31.3180169286578,37.2430471584039
30.5925030229746,36.3966142684401
29.9879081015719,34.8246674727932
27.5695284159613,33.6154776299879
29.1414752116082,33.857315598549
29.3833131801693,33.3736396614268
28.5368802902056,38.2103990326481
27.2067714631197,37.0012091898428
31.5598548972189,36.2756952841596
31.8016928657799,33.9782345828295
30.4715840386941,33.2527206771463
30.5925030229746,33.2527206771463
29.7460701330109,32.5272067714631
29.7460701330109,33.2527206771463
30.8343409915357,33.857315598549
27.0858524788392,33.857315598549
30.229746070133,35.671100362757
28.0532043530834,35.671100362757
28.6577992744861,36.1547762998791
30.7134220072551,34.9455864570738
30.1088270858525,34.4619105199516
28.2950423216445,38.2103990326481
30.4715840386941,35.4292623941959
27.6904474002418,36.6384522370012
29.0205562273277,32.2853688029021
29.8669891172914,37.3639661426844
30.1088270858525,34.3409915356711
27.2067714631197,36.0338573155985
29.0205562273277,36.3966142684401
29.8669891172914,31.3180169286578
28.0532043530834,37.726723095526
29.0205562273277,33.1318016928658
29.3833131801693,31.9226118500605
29.7460701330109,32.6481257557436
28.2950423216445,35.0665054413543
28.8996372430472,30.4715840386941
29.1414752116082,32.6481257557436
29.7460701330109,35.7920193470375
32.1644498186215,34.5828295042322
29.2623941958888,33.9782345828295
32.6481257557436,33.1318016928658
31.6807738814994,35.671100362757
31.8016928657799,35.671100362757
31.6807738814994,32.6481257557436
30.8343409915357,35.4292623941959
30.3506650544135,32.7690447400242
31.1970979443773,33.7363966142684
29.5042321644498,32.6481257557436
30.1088270858525,32.6481257557436
30.7134220072551,36.5175332527207
28.6577992744861,33.3736396614268
31.3180169286578,36.2756952841596
28.6577992744861,35.4292623941959
27.3276904474002,37.9685610640871
30.4715840386941,33.6154776299879
31.1970979443773,33.0108827085852
30.8343409915357,40.0241837968561
28.6577992744861,33.857315598549
31.6807738814994,34.5828295042322
28.0532043530834,31.9226118500605
29.9879081015719,33.6154776299879
28.7787182587666,33.1318016928658
28.8996372430472,34.5828295042322
31.8016928657799,34.9455864570738
29.3833131801693,30.3506650544135
30.9552599758162,36.6384522370012
28.5368802902056,39.6614268440145
31.0761789600967,36.3966142684401
32.7690447400242,34.8246674727932
31.4389359129383,31.3180169286578
30.9552599758162,34.09915356711
29.7460701330109,35.671100362757
27.8113663845224,36.0338573155985
32.1644498186215,31.6807738814994
30.1088270858525,34.9455864570738
29.2623941958888,34.8246674727932
30.9552599758162,36.3966142684401
30.1088270858525,34.5828295042322
30.3506650544135,35.5501813784764
29.1414752116082,32.043530834341
30.8343409915357,34.7037484885127
30.4715840386941,36.3966142684401
30.4715840386941,35.5501813784764
29.8669891172914,34.4619105199516
30.3506650544135,33.7363966142684
30.5925030229746,33.4945586457074
29.9879081015719,35.912938331318
31.0761789600967,36.7593712212817
32.6481257557436,34.3409915356711
29.6251511487303,34.8246674727932
30.8343409915357,38.5731559854897
31.4389359129383,33.0108827085852
28.415961305925,33.3736396614268
29.3833131801693,36.0338573155985
29.1414752116082,36.3966142684401
26.360338573156,37.726723095526
28.2950423216445,34.5828295042322
31.0761789600967,38.5731559854897
33.857315598549,38.4522370012092
29.1414752116082,37.6058041112455
30.5925030229746,37.0012091898428
29.6251511487303,37.6058041112455
27.4486094316808,37.8476420798065
31.3180169286578,36.7593712212817
30.5925030229746,32.6481257557436
30.7134220072551,34.2200725513906
29.2623941958888,35.671100362757
27.8113663845224,32.043530834341
26.602176541717,33.6154776299879
30.229746070133,36.6384522370012
29.9879081015719,33.4945586457074
28.2950423216445,35.912938331318
28.2950423216445,34.09915356711
31.1970979443773,33.9782345828295
32.8899637243047,33.1318016928658
29.8669891172914,36.0338573155985
27.5695284159613,35.671100362757
30.8343409915357,35.4292623941959
32.2853688029021,38.0894800483676
31.3180169286578,35.3083434099154
28.8996372430472,33.6154776299879
29.6251511487303,34.7037484885127
29.7460701330109,31.3180169286578
30.3506650544135,37.8476420798065
29.9879081015719,34.09915356711
27.4486094316808,35.7920193470375
29.9879081015719,36.6384522370012
30.9552599758162,30.5925030229746
29.1414752116082,32.7690447400242
29.2623941958888,32.8899637243047
27.8113663845224,36.6384522370012
29.2623941958888,36.2756952841596
28.0532043530834,35.7920193470375
29.1414752116082,36.7593712212817
32.043530834341,31.8016928657799
29.1414752116082,33.1318016928658
30.4715840386941,33.2527206771463
31.0761789600967,34.09915356711
30.3506650544135,34.9455864570738
30.7134220072551,35.3083434099154
31.9226118500605,31.1970979443773
29.0205562273277,32.043530834341
32.1644498186215,34.7037484885127
32.043530834341,36.8802902055623
29.0205562273277,37.3639661426844
29.5042321644498,36.0338573155985
31.4389359129383,31.3180169286578
31.6807738814994,34.5828295042322
29.9879081015719,33.3736396614268
26.1185006045949,36.3966142684401
28.174123337364,30.4715840386941
33.0108827085852,34.7037484885127
31.3180169286578,34.2200725513906
29.0205562273277,34.2200725513906
30.4715840386941,36.3966142684401
27.8113663845224,35.5501813784764
27.0858524788392,36.3966142684401
26.8440145102781,33.9782345828295
28.0532043530834,37.8476420798065
29.1414752116082,36.2756952841596
28.5368802902056,32.7690447400242
29.1414752116082,30.3506650544135
31.8016928657799,34.09915356711
29.8669891172914,35.912938331318
30.7134220072551,31.6807738814994
29.3833131801693,33.1318016928658
30.4715840386941,34.7037484885127
