mu[1,1] mu[1,2] mu[2,1] mu[2,2] tau[1,1,1] tau[1,2,1] tau[2,1,1] tau[2,2,1] tau[1,1,2] tau[1,2,2] tau[2,1,2] tau[2,2,2] probdiff predOne[1] predOne[2] predTwo[1] predTwo[2]
0.549981332113556 1.52384304679934 0.962814279741752 0.567786024501514 79.5307408354138 -50.3222916837784 -50.3222916837784 36.3010249547614 3.31996870370821 -1.02355574396813 -1.02355574396813 0.755112695719315 0.00324288242973892 0.750277383361297 1.39136267999484 2.08412257183502 0.528793130140772
0.56912823488579 1.4855229876502 0.985295182907003 0.567943545422857 78.5519351527958 -49.2332194552145 -49.2332194552145 35.0063602932457 3.82768749381253 0.939287329980116 0.939287329980116 5.92455937802121 0.0107435101108881 0.304737418237552 0.701846938020745 1.12994196641631 1.22243071557513
0.56630907109595 1.50471356201619 0.978455393110832 0.546676096470128 84.2782443266095 -51.1895875611046 -51.1895875611046 35.3473911540936 3.85559280390377 0.804980231879451 0.804980231879451 7.82191668717564 0.0367476426429431 0.666090587594258 0.780613427985085 1.18258307479679 0.587105102832335
0.608329684026598 1.56528129629851 1.03311354243763 0.491065244974084 83.0437563146372 -50.2629525284491 -50.2629525284491 34.8524256079538 3.85527758876557 0.66813571787364 0.66813571787364 8.5651338279249 0.0669445481419918 0.624426731909017 0.906737977705985 1.5648510176733 0.254393064650122
0.598743080780687 1.58590053316702 1.0059184099971 0.453468640505227 67.4560772892428 -42.9603832862547 -42.9603832862547 31.8115655247318 4.50265444200861 -0.583177302523599 -0.583177302523599 14.4092672453108 0.119467945791539 0.210338598235556 0.468029208946008 1.23474967006141 0.824968232041245
0.612011210941196 1.57033314911751 1.01906356299154 0.418316299143038 59.7061822723133 -37.3967913289772 -37.3967913289772 26.957277125427 5.57667533211654 -4.14127621389102 -4.14127621389102 30.1180224766089 0.146091225045468 0.924513944861009 1.71804455225698 1.85962726808821 0.792337142072453
0.599823422554801 1.63073887294686 0.985734882703059 0.422700587334912 65.0451451142787 -41.7280823102984 -41.7280823102984 31.0131038089507 5.5184446749066 -6.72751359535319 -6.72751359535319 42.9968840953391 0.17493608719519 0.0779886688855068 0.33251082966243 2.49657046901829 0.539407632843336
0.628069116433315 1.6014588983078 1.04523357399815 0.39558368594367 62.4313015545619 -39.6275717690251 -39.6275717690251 29.8685813357444 6.03115094241302 -8.48447489609948 -8.48447489609948 50.1118209350819 0.182576227936672 0.875349637659896 1.268043650415 1.60881568132267 0.431585528288163
0.632811474045502 1.57626389544693 1.04938630611232 0.389992881855961 62.304094336414 -40.2445995009764 -40.2445995009764 30.6871700558299 6.11721575037654 -7.8449065254671 -7.8449065254671 50.4135412982426 0.138828646225798 1.02534080985382 1.566580971762 1.99422730475858 0.631948995130934
0.63405917310219 1.63472382704745 1.03666240324641 0.410740020307145 63.4502918867147 -40.9499889490071 -40.9499889490071 30.5772645731866 7.05186900935933 -10.2702260865705 -10.2702260865705 60.1273124453944 0.203157122267409 1.05418455730889 1.46668354804377 1.60247914739067 0.411488611564929
