mu[1,1] mu[1,2] mu[2,1] mu[2,2] tau[1,1,1] tau[1,2,1] tau[2,1,1] tau[2,2,1] tau[1,1,2] tau[1,2,2] tau[2,1,2] tau[2,2,2] probdiff predOne[1] predOne[2] predTwo[1] predTwo[2]
0.585666534197182 0.838130778375694 0.98969362701147 1.02409933128992 83.9585652867859 -51.2035957919813 -51.2035957919813 35.9510584742794 12.9672257113034 -14.9437905678358 -14.9437905678358 18.11644286421 0.00251847715083355 0.998360734990956 1.27026219554007 -0.588421933292596 -0.0929927068805321
0.570924031245478 0.8134802021719 0.960213169864611 1.0168085630022 87.1198292781411 -52.4022350351634 -52.4022350351634 36.3048522215974 39.4901823232781 -10.6294630967769 -10.6294630967769 18.3552262844123 0.00303563868892888 0.313335997319475 0.835516060703641 0.800416670074335 1.090359896581
0.568378620050642 0.817594910935797 0.955390427311566 1.01565600383051 87.2123793642925 -53.1199386143788 -53.1199386143788 36.6369106293747 40.229900662644 -10.6213597613986 -10.6213597613986 19.1002441314562 0.000712788693443286 0.343985180199657 0.843323894631408 0.784326493326695 0.932325550287684
0.549811287602873 0.821376004417274 0.926805465887022 1.02475678518999 79.120037451091 -49.3484125610173 -49.3484125610173 35.3343422420773 36.4755497135364 -9.53015838935761 -9.53015838935761 17.6907891330674 0.00114505346084458 1.26456415609463 1.75462763243632 0.576696940219466 0.737229664157482
0.534669898761647 0.82798795645679 0.907405895915763 1.02280173414413 86.6413389559287 -54.9053730963606 -54.9053730963606 39.0541554970649 37.4171308971224 -9.49485834758098 -9.49485834758098 18.0037269730269 0.00225547667746521 0.300900055265197 0.690559834913833 0.546751080848489 1.35150098894173
0.567454495502013 0.824331662620592 0.969112786835531 1.02131477443581 87.8296373776968 -54.65870593619 -54.65870593619 37.9744766214661 40.4980475188722 -10.4020854633208 -10.4020854633208 19.2586033662094 0.00184782478342105 0.568400929636743 0.885282608669713 0.619464932672766 0.97152281731113
0.55925756677253 0.821294986307197 0.932180539971905 1.01092051300335 90.9550741100229 -56.6314821286539 -56.6314821286539 39.2199519863698 39.9020520493169 -10.9562159224951 -10.9562159224951 18.2114359954419 0.00105013821928768 0.77480773593298 1.4282933229309 0.64745578615674 1.00250398327788
0.572646596757278 0.817226090434414 0.959325503378459 1.00912398059116 94.2986570498005 -57.4825158160865 -57.4825158160865 39.8815368505982 38.8253345910711 -9.06892603668681 -9.06892603668681 17.7083868634052 0.000267602967401655 0.172686662371104 0.290572649070525 0.717152223327019 0.543621668312147
0.548288394629782 0.813618491089151 0.923085882000043 1.00687717159216 87.0191861517 -54.6453168777029 -54.6453168777029 38.8114236251544 39.9405826383527 -11.1115226768065 -11.1115226768065 20.0677398864593 0.00249451607919628 0.031685384701866 0.0239145053840358 0.581587299520271 0.771608035867859
0.550616684322319 0.821617245211692 0.938773960300055 1.0097577907225 94.6049964884413 -59.7164996479133 -59.7164996479133 41.7362245208568 42.5737503181931 -10.7920227799301 -10.7920227799301 18.0780550777466 0.00105854310618965 0.66523434035308 1.23236597310947 1.07024286358919 0.85793079827352
