mu[1,1] mu[1,2] mu[2,1] mu[2,2] tau[1,1,1] tau[1,2,1] tau[2,1,1] tau[2,2,1] tau[1,1,2] tau[1,2,2] tau[2,1,2] tau[2,2,2] probdiff predOne[1] predOne[2] predTwo[1] predTwo[2]
0.541019603748913 0.982030383043341 0.922587000834008 0.385489974122058 81.1449393091794 -51.0063987969739 -51.0063987969739 36.5043230704674 7.9173354667259 -4.88293692317362 -4.88293692317362 3.3305975422811 0.00243324747006632 0.0219864779377405 0.0674840634309587 1.72896752023931 1.55348245431042
0.558334180751037 0.938714479275488 0.940782802073129 0.295777432260219 87.5217163782287 -54.5247426360433 -54.5247426360433 38.323912248203 8.98828537363658 0.717871790730761 0.717871790730761 17.1778547299462 0.012169322925378 0.69786358852211 1.03255897534621 0.987039354904973 -0.0611883044436775
0.580237121888056 0.927332314154734 0.973703700926657 0.29162687208655 85.8663568892438 -53.8388457908522 -53.8388457908522 38.1455399947384 9.14108059367782 0.994322781046151 0.994322781046151 23.1074923153306 0.0479526961738233 0.950698490302621 1.56706342576124 1.05365997147089 0.255758826500218
0.587409818265569 0.945705827682401 0.976060495463902 0.280782175875243 92.8978205852043 -58.117104348028 -58.117104348028 41.1073442661829 8.4718167422887 0.944305497899375 0.944305497899375 28.3649797158099 0.0472712359531391 0.802532830082592 1.45667013472741 0.867182898303181 0.404854776979032
0.57017612692477 0.934307242749605 0.943807922943611 0.265737726542507 79.3139412653428 -48.6464776339711 -48.6464776339711 33.9552366870111 9.15854350670364 -0.369905452716179 -0.369905452716179 29.6981828717576 0.061625066656029 0.886871110394224 1.36325236574597 0.884529584698563 0.13923798971084
0.576989808663179 0.950592669483564 0.96538762055048 0.275542630844701 89.6563513438738 -55.4398199030133 -55.4398199030133 39.2190978195822 8.83519554938167 1.3758584399868 1.3758584399868 31.5702910218025 0.0629974585802015 0.82770447613487 1.0111285222188 0.984636597760397 -0.101501346708367
0.583793872642665 0.950013569730086 0.964363921885473 0.252390626167567 82.7701630522748 -50.4837361962487 -50.4837361962487 35.414061978031 8.53104661945708 -0.201238153344154 -0.201238153344154 31.4646323085572 0.076217188062706 1.1236848399664 1.45611805462857 1.34233175096329 0.520439555698112
0.554377485590214 0.970391837217325 0.926553892727339 0.268525142957763 92.9337984807724 -57.3560598267176 -57.3560598267176 40.5551972693387 8.50166678614368 0.172538722437185 0.172538722437185 30.1849418905642 0.0566987180846948 0.605965683894818 0.999385964839525 0.66379423407604 0.552884639715405
0.568997389015641 0.936039452212204 0.943047459897514 0.263458242074936 92.912258889239 -57.1433049605751 -57.1433049605751 39.9242824882056 9.0162954664754 -0.377119001295606 -0.377119001295606 33.9859253832734 0.0890320108576567 0.0604210242371952 0.0835570473620722 0.692317478504064 0.295816137074479
0.570322373456042 0.949346528255125 0.946560448855429 0.258249231927038 85.0949091806176 -53.2792838517908 -53.2792838517908 38.1499297203702 8.62772301855732 -0.935619522241556 -0.935619522241556 32.0798720222711 0.0771791374565266 0.0184897070533023 0.00701865471680215 0.832226595869538 0.179030516429882
