mu[1,1] mu[1,2] mu[2,1] mu[2,2] tau[1,1,1] tau[1,2,1] tau[2,1,1] tau[2,2,1] tau[1,1,2] tau[1,2,2] tau[2,1,2] tau[2,2,2] compOne[1] compOne[1].1 compTwo[1] compTwo[2]
1.18743866746591 -2.16476829855742 2.0529951972653 2.94525832655182 37477.7817933018 -36287.7769726964 -36287.7769726964 40386.3175957141 164.928456930068 5.36597376887279 5.36597376887279 141.942793897111 1.19639347611407 1.19639347611407 -2.14756508903428 2.99505312813456
0.461269445908802 0.468863303373954 1.515684552928 0.993765948388992 35088.3914185693 -26106.72966343 -26106.72966343 25176.4318359727 150.704196851948 26.3462820194146 26.3462820194146 279.986835591025 0.457079487458582 0.457079487458582 0.522788841486545 0.901087517528594
0.938973364627292 -0.512662838439397 2.559000128598 0.320642916790856 31276.3466565589 -23570.6362238083 -23570.6362238083 22063.1313383023 180.453538660786 -69.0500059333403 -69.0500059333403 251.006988825517 0.937940142235275 0.937940142235275 -0.50649860445027 0.365363782892985
1.69055959893252 2.32065233027631 3.01777205010034 1.6489659672178 28432.7623100973 -19217.1209091216 -19217.1209091216 17078.6952246684 264.956839719481 -4.30742928801174 -4.30742928801174 176.426508100033 1.70489406184712 1.70489406184712 2.287083221001 1.69575307615309
1.06805327211059 3.62378427651561 1.90457725207526 1.87494895146148 40539.906602435 -32498.589988623 -32498.589988623 29707.8704221196 239.623190129611 35.6108485996591 35.6108485996591 191.649839695077 1.06939509446421 1.06939509446421 3.65930473716161 1.89586887097751
1.01496083044354 -2.28683263663944 1.57323252496541 1.8276099980845 25108.4213678497 -19150.7816399119 -19150.7816399119 18299.9975852909 229.297409265489 -33.7447941922524 -33.7447941922524 225.558198254452 1.01252734907736 1.01252734907736 -2.1970316349576 1.85673329258891
0.842632914790949 1.69724032962525 2.01674442270342 2.12612624583612 37309.2805225239 -29451.2853458875 -29451.2853458875 26523.1796194708 288.716960738633 -40.680589407843 -40.680589407843 109.71232714929 0.852183070504941 0.852183070504941 1.67415812060521 2.26239992357257
0.663340841891331 -1.56871420157329 2.11966167351118 1.86751894128147 35981.0104646612 -28698.4186210665 -28698.4186210665 27040.5576010549 168.903704907029 -6.53958378107596 -6.53958378107596 188.747759151359 0.668085806422975 0.668085806422975 -1.70331486642901 1.90587398628176
1.06731263376797 1.40741568967016 3.09118340485773 2.16499498797718 30322.770786471 -26784.6654447436 -26784.6654447436 27313.2452159245 204.756832591211 54.9110121316041 54.9110121316041 203.565819897376 1.01951310983028 1.01951310983028 1.47450480260966 2.08746999002947
0.382327882829576 1.34199793631358 0.884515147353639 0.830656106519097 27988.8633111104 -22266.0887430422 -22266.0887430422 21132.348865126 259.758091761883 -4.74451106200099 -4.74451106200099 228.847023526849 0.394566095142729 0.394566095142729 1.34735691249559 0.9005390174963
0.148789546548909 3.04337138295246 1.47869805482581 0.759702507573742 36388.1708619753 -27011.62869666 -27011.62869666 24393.3682801082 255.94082645276 -21.3394385759775 -21.3394385759775 85.9593048905465 0.135956179943223 0.135956179943223 3.04820850485752 0.712518668236645
0.749401989098208 0.711755880619893 1.98897553959902 0.151338732994877 23777.3422033221 -18900.0716362438 -18900.0716362438 20155.157181271 199.476634748766 32.3033063170539 32.3033063170539 129.258581560056 0.747561448658859 0.747561448658859 0.725009113343683 0.235751139761824
1.56893860998748 -1.06581720112968 3.04423089090302 6.43352516317946 24311.0289571672 -19816.311401153 -19816.311401153 21140.0344336924 137.231159577472 -31.0845205113656 -31.0845205113656 308.394283383448 1.55778128769819 1.55778128769819 -1.17821252218921 6.41372698304044
0.407426125148379 -1.52952418359566 0.968909727089709 3.24806552005642 29099.8960577188 -22744.0034861684 -22744.0034861684 24008.3925674242 182.01397028387 75.6679083139107 75.6679083139107 198.814039556806 0.395063953627345 0.395063953627345 -1.44646718877422 3.19910467824786
-0.257458470693199 0.622405751874998 0.873498709282647 2.46751909309783 22329.0375330627 -19361.246804364 -19361.246804364 23931.7119859909 301.187699273721 -113.951511220992 -113.951511220992 146.738666231714 -0.274990363385102 -0.274990363385102 0.589660818933318 2.50774387505338
-0.0716905454968333 1.10816819599972 0.664431104948892 2.41772873002007 23885.683320023 -17863.2322720646 -17863.2322720646 17540.6082510969 267.9028214107 22.8520161099538 22.8520161099538 200.787517979009 -0.0834027493921932 -0.0834027493921932 1.1457953048555 2.45402114230242
0.702121900698923 -0.342685855229443 2.23178848761483 1.94867622842489 30325.5949485681 -23604.0730847099 -23604.0730847099 24760.5431215678 147.685198306256 -11.1413494327336 -11.1413494327336 201.412289330842 0.71376159782488 0.71376159782488 -0.442322353821568 1.94594400567692
0.109071699888882 -0.255647345925325 0.984720463927507 1.02931834639843 21986.1003466418 -18818.0008298011 -18818.0008298011 19375.9029674641 162.705267648758 22.39227473784 22.39227473784 62.6803840444097 0.106666018377243 0.106666018377243 -0.258675143064972 0.760874508528781
1.13710054588957 0.84611532510698 1.67707567155996 0.283680079288094 38462.9742461156 -31743.1230918581 -31743.1230918581 34356.6311229941 149.991959835806 -48.4941153267198 -48.4941153267198 184.013028966828 1.13725880501447 1.13725880501447 0.79790247580458 0.285276435586386
1.12840341554585 0.563432900789928 2.85962415782752 2.16582126025843 19688.6261902089 -15489.4665676996 -15489.4665676996 17654.2447272429 270.871444800328 -10.9519785309283 -10.9519785309283 357.273577294745 1.12342931589903 1.12342931589903 0.620340859818618 2.09588094357347
0.876339522281447 2.72197321824377 2.41788080199439 3.08683332111048 21933.5918306604 -19010.6862520536 -19010.6862520536 21475.0834870536 304.2563742444 5.90678985454439 5.90678985454439 181.007903088098 0.856528683882344 0.856528683882344 2.72685585625198 3.17617836419178
0.474437733473533 1.89664165288216 2.32322205858821 2.16230796853408 27071.7661807911 -20962.802935596 -20962.802935596 20425.5962296018 278.300751121735 -6.68409361484466 -6.68409361484466 232.100627159627 0.462698308804319 0.462698308804319 1.86853158915307 2.04057581554392
-0.0553558246771998 1.33942377045932 1.06345782141172 0.804381096986815 38409.4380842981 -28316.3645200311 -28316.3645200311 24243.6333036139 130.077032193563 17.0447602349395 17.0447602349395 187.018354509464 -0.0661876868015979 -0.0661876868015979 1.33922016596358 0.696477463890476
1.16961971449696 1.67042253866153 2.15698042186368 0.548346448165788 32538.9421072541 -25835.2718753004 -25835.2718753004 25872.1422246968 294.236563864602 38.3134079637558 38.3134079637558 175.028216779418 1.16977186952328 1.16977186952328 1.61291635637467 0.602495128648731
0.861632728092574 -1.41487961700209 3.3521136257599 0.862506471666944 27026.3882429254 -21177.2461183646 -21177.2461183646 19588.7271957867 256.06513918989 32.8565819700617 32.8565819700617 228.772404448384 0.864776739548718 0.864776739548718 -1.38931535087037 0.838484685697525
0.237728840062342 0.963914843637409 1.72064342679446 1.42864071883451 38727.4516970716 -30010.0125646617 -30010.0125646617 29088.0628815925 189.072108122624 -15.9233564344036 -15.9233564344036 263.273542870099 0.239187034839811 0.239187034839811 0.90337325045667 1.53902475144972
0.783929522648764 1.74827181587904 2.15685710446967 3.07049061854945 29501.7534033422 -23937.1821436376 -23937.1821436376 24171.6475992719 246.946146752832 -21.4351554508185 -21.4351554508185 205.579399901593 0.773544805059698 0.773544805059698 1.70747919260092 3.17259917247855
0.429873876127378 0.055126155464179 2.05051824926197 1.87839610787244 28922.9466740145 -22722.2307463241 -22722.2307463241 22192.6780117525 173.583897239294 -63.2406898742715 -63.2406898742715 163.406430646395 0.419199001247521 0.419199001247521 0.138284372223201 1.86937791574419
0.854429427786051 0.300693709834416 2.19649546452271 2.85291649130697 35828.1687162172 -28836.660917258 -28836.660917258 29043.5833913304 177.474524240678 45.1122221760846 45.1122221760846 290.165676917731 0.859661848404954 0.859661848404954 0.146561168634976 2.87894113112329
1.28192278015102 2.70304510895423 2.75348629433661 0.392182774234886 26428.774348678 -19950.6813642633 -19950.6813642633 20061.1279438577 183.397673039152 -6.91437364793112 -6.91437364793112 206.093044884448 1.28302589638186 1.28302589638186 2.73155833437054 0.384800495516934
0.658627089094281 -0.21653270762742 1.07812548797323 4.2302555045605 29129.5389313902 -20065.6289596847 -20065.6289596847 20381.0773118605 137.744897018689 59.1385271578697 59.1385271578697 333.560308384896 0.670912993161604 0.670912993161604 -0.187059256300552 4.1872004808974
0.393980429811317 1.21388851713299 0.923565246839187 1.65294368979796 33786.009965336 -27541.0642555456 -27541.0642555456 25748.6460171257 115.795390137065 -24.270160563431 -24.270160563431 163.972748462607 0.379059942733559 0.379059942733559 1.17685785809287 1.65813138738579
-0.0318562068185198 1.50517016158069 1.3250361273862 1.30646470141297 30473.5291688882 -21990.4657898705 -21990.4657898705 20302.2028595125 306.484638176265 -23.1408247116171 -23.1408247116171 140.925144893455 -0.0330886572662874 -0.0330886572662874 1.55664187307808 1.27225474757405
1.22464906646004 -1.08936834036711 2.72383966461122 0.522489618871852 46192.8837413692 -36440.5009707931 -36440.5009707931 34159.805382517 270.156070153374 -58.2947180088775 -58.2947180088775 181.517966507968 1.2269735627749 1.2269735627749 -1.2306674983364 0.468168692490026
