mu[1,1] mu[1,2] mu[2,1] mu[2,2] tau[1,1,1] tau[1,2,1] tau[2,1,1] tau[2,2,1] tau[1,1,2] tau[1,2,2] tau[2,1,2] tau[2,2,2] probdiff compOne[1] compOne[2] compTwo[1] compTwo[2]
0.590781604542723 1.01281321890829 1.59029129509448 2.70387153028483 52.6348893211317 -25.4633177597225 -25.4633177597225 19.0854271826787 45.8370211433964 -35.1292683822473 -35.1292683822473 38.5995796846363 0.915677547643562 0.350372609612663 0.948802136067549 1.03181067588669 2.8725957056594
0.598359379855442 0.976192662421675 1.61268034335772 2.69002159493571 55.4392095934207 -27.3848012887249 -27.3848012887249 20.2126399423073 40.9474323877467 -28.8145615226855 -28.8145615226855 32.1094251904017 0.913086164557899 0.454456796054052 1.42628777618 1.22531175280393 3.0950776553008
0.594617145209975 0.99234330956672 1.60829888460872 2.68366777092959 53.3743308046212 -26.2990922457988 -26.2990922457988 19.7268897724737 37.0920136549033 -29.3944916185014 -29.3944916185014 34.8066606194545 0.917713577409778 0.481921661244535 1.41902602757295 1.06501166249962 2.29535277931432
0.587898673557793 0.961987998333782 1.59516820795809 2.67613989179003 53.5664861491264 -26.0942593960232 -26.0942593960232 19.8011675583366 37.4625700519487 -27.6499296374308 -27.6499296374308 33.9585770607411 0.906460335078549 0.413107651641993 1.37920413055775 0.660914566364483 2.57529528582637
0.594777198719368 1.00425145172974 1.59570785430615 2.73465573471184 56.5003288931369 -27.3407707905515 -27.3407707905515 19.9388139187991 38.4290025263706 -27.1575750281741 -27.1575750281741 29.4975963843219 0.921705693357878 0.492924065572835 1.63604078873714 1.3679145832518 2.96055627386683
0.599084381291865 0.993990892545764 1.61396253326046 2.72449403881231 51.6636953896981 -24.4405166823229 -24.4405166823229 18.5320156037118 34.6363834489141 -25.2370253706399 -25.2370253706399 29.3372198136658 0.907323948056505 0.723270222553157 1.53359505254338 0.942405476901392 2.59559443984368
0.588820338910004 1.01751747940921 1.5941432830381 2.73073335526878 54.0211379987814 -26.389445322233 -26.389445322233 19.975159680802 38.9020009713121 -25.0304576953728 -25.0304576953728 24.7437231968384 0.914995644154827 0.618390989830697 1.6216373290465 1.49760964427762 3.09774278492895
0.587919352726674 0.997745655755654 1.59024614481381 2.69505387206866 55.8081508890895 -27.0254524240728 -27.0254524240728 20.3772855524257 46.1117160744473 -33.7199109532983 -33.7199109532983 32.7711747837698 0.885119254256712 0.479656516546185 1.29768593223229 1.07531312313703 2.98590456491398
0.592017201198322 1.00908128382579 1.59689399205246 2.69894390631959 54.2843005823459 -26.3060365758413 -26.3060365758413 19.8696363817347 53.4045960158699 -34.984846987831 -34.984846987831 32.0225508716973 0.910270811244255 0.949024883007276 2.28231205743007 1.42608273130328 3.21265711785798
0.581737887756199 0.998549926889011 1.58151170453542 2.69254852110161 55.6807853863328 -26.8518512095175 -26.8518512095175 19.6292210671714 41.4886746372164 -29.9290497511133 -29.9290497511133 33.3159316603727 0.896937703968746 0.919243346517176 2.16375124546373 0.79167047699931 2.32582450285286
0.588877163071849 1.00321456635595 1.59043289183667 2.6927317389534 54.1844281744407 -26.4916971727963 -26.4916971727963 20.1000287503563 39.1585265395915 -29.1389166839782 -29.1389166839782 30.7530485785695 0.900525864325332 0.967316339338492 1.87112654283451 0.393545051169861 2.06061989814702
0.587562335821148 0.979084347076335 1.589117038652 2.67409636149649 53.5062240145852 -26.3579048487994 -26.3579048487994 20.220993793091 37.4989552132308 -26.1554307735526 -26.1554307735526 27.1009077325612 0.891256252462703 0.447067992347227 1.08258843652218 1.35122178433518 2.94646217788166
0.587188829876411 0.981614825986233 1.58673983094008 2.6585327408014 56.4551390970464 -26.8460793907397 -26.8460793907397 20.0912023979756 39.3758185924683 -26.3190649498972 -26.3190649498972 25.4103491817035 0.891001392664851 0.474174135421798 1.47828015698856 0.842552644216537 2.39483257171011
0.580990848674579 0.983712928438712 1.58168536371279 2.6972909391004 54.1195730227477 -25.9917954623885 -25.9917954623885 19.1700952372978 37.1219545435167 -24.3539472483069 -24.3539472483069 27.8633486709145 0.897954472559542 0.395264511442846 1.32190833178668 0.890132728041719 2.57925220672892
0.580246322454276 0.986250386749074 1.58058347163753 2.69742412702008 54.3250221110645 -25.5422291790349 -25.5422291790349 19.109238999332 41.1710563568066 -27.2755437120527 -27.2755437120527 28.9068971362911 0.900497826557243 0.660095364056853 1.63931310433195 0.603282822053037 2.46684085355002
0.581498929954195 1.00199757083396 1.5851272301292 2.71425441755651 55.2347401206837 -26.6134782889703 -26.6134782889703 19.9413947375981 31.9577750251933 -24.8711773691335 -24.8711773691335 28.1434626623513 0.899475463585166 0.753828738022437 1.47628893341208 1.01102528849368 2.73913210968147
0.584389598630263 0.986630539726915 1.58741801059313 2.68362607318198 54.2610332853144 -26.583301773177 -26.583301773177 19.9609012599195 32.6440005740119 -24.3439565485393 -24.3439565485393 28.1737972164479 0.919849822009605 0.72012761541716 2.00503094772806 0.838243010528858 2.52512579650006
0.578530847391141 0.958603206871669 1.57983929528055 2.65167460563095 51.4383948852653 -25.2787567756156 -25.2787567756156 19.5023170697448 44.2954533447077 -30.1445119556158 -30.1445119556158 29.754129920873 0.893985036732006 0.517427048912932 1.69595168031965 0.603233976887338 2.26069236982243
0.588812735171211 0.948227250144611 1.58874310525812 2.63742006592137 54.8238803139614 -26.9725338953001 -26.9725338953001 20.6171039781739 39.9730119579077 -25.2086121497089 -25.2086121497089 22.9539775387633 0.90057950674488 0.442244990517458 1.32420103967587 0.810051607866587 2.85820064023798
0.578851895122791 0.973329891933631 1.57989632887803 2.6405110898165 54.8148666224162 -26.0389627743445 -26.0389627743445 19.1551666184265 42.4997450360508 -26.153281882292 -26.153281882292 25.0972399043879 0.894387054152964 0.734873629555054 1.95001980010683 1.02959977789579 2.6860837588242
0.581797380465844 0.980703125152183 1.58306486470578 2.66300402803078 55.5716955847985 -27.3315599257493 -27.3315599257493 20.71425588874 33.1727332330249 -24.1573220139168 -24.1573220139168 26.0474739253845 0.899820004428227 0.817405398942364 1.87701645639489 1.12128601056101 2.9693556825032
0.591456773717768 0.976459128134001 1.58831364487501 2.67118504485976 52.9739663059733 -25.8701734605207 -25.8701734605207 19.7833467460795 33.9083967200205 -20.9923466537048 -20.9923466537048 22.1030483260327 0.889346138030595 0.166358705036366 1.29641271215959 0.921290922316566 2.68395614445911
0.584128524739147 0.967730061756417 1.58910856666312 2.63162479518945 54.7611803809434 -26.2848126339553 -26.2848126339553 19.727225082799 39.3039102686471 -26.2298503886165 -26.2298503886165 27.5092603486174 0.894356254466724 0.579613155312805 1.95294369508814 0.765204863221654 2.32147216992922
0.591680183153719 0.975540549387921 1.59872620497023 2.65169628501685 55.8232964460528 -27.9553513003825 -27.9553513003825 21.1505811387519 42.7984347879039 -29.1482959546552 -29.1482959546552 28.8178332233324 0.901380094440893 0.741833087189577 1.83005485720894 0.914018581572045 2.92379316953961
0.587565004187372 0.947981154468858 1.59070801236433 2.62772930506204 56.125488408278 -27.0870262418749 -27.0870262418749 20.1755167140157 33.9394298919235 -24.0762033873498 -24.0762033873498 26.6914301719214 0.907295764114641 0.375121734160325 1.10987568658719 1.04486843713983 2.64489155328887
