mu[1,1] mu[1,2] mu[2,1] mu[2,2] tau[1,1,1] tau[1,2,1] tau[2,1,1] tau[2,2,1] tau[1,1,2] tau[1,2,2] tau[2,1,2] tau[2,2,2] probdiff compOne[1] compOne[2] compTwo[1] compTwo[2]
0.461394040695575 0.928796137350491 0.879681780102864 0.99392440776895 133.691638747805 -73.5046072635181 -73.5046072635181 47.1914346262579 13.0015164609717 -10.5978769846151 -10.5978769846151 15.3145186121514 0.996975409951152 -0.209755625480652 -0.314593057750613 1.34426982806174 1.55422494472014
0.45272680267795 0.751721781589374 0.862561909978047 0.946118050463145 123.578306109947 -69.4554422465814 -69.4554422465814 45.9546144451658 16.4394437387012 -15.9485304143223 -15.9485304143223 18.0678618619541 0.998233866169937 0.43284356997164 0.84860534442626 1.10915259177994 0.702466253173288
0.449141905943841 1.89803306691956 0.851969021586716 1.42545038690682 127.233587558518 -69.5145215630643 -69.5145215630643 45.0106034222899 9.92868707179009 -9.39898526398084 -9.39898526398084 10.7264474613172 0.999626957088188 0.279270036835486 0.874155509634546 2.74877772367311 2.1465783057336
0.444537406713708 1.58285952183143 0.85327004027772 1.46556206334196 121.800977727958 -68.0197792035924 -68.0197792035924 45.0383092819208 5.80354150751648 -6.07157916495339 -6.07157916495339 8.66293137597293 0.998764473001882 0.415455446830751 0.878202332344804 0.311603708739359 1.08990193878084
0.449050897575137 0.713242217769608 0.858981887214844 1.16903743284675 126.817503735839 -69.7693505069443 -69.7693505069443 45.5539598172244 7.97794447236453 -9.8970867414237 -9.8970867414237 14.616054811734 0.998647570768258 0.176288102781836 0.164343487491648 0.62959634607872 0.763204497595586
0.458886846108931 3.2941107941302 0.875361538762798 2.31365312065943 127.956869215892 -71.5993413219533 -71.5993413219533 47.0798253743002 2.99331088360013 -4.35980387437621 -4.35980387437621 7.68620932311804 0.996622705231174 0.487669188746808 0.697395583613916 2.86344792244059 2.13562917576275
0.448263349382703 2.51531285839044 0.859393837761243 2.06907763363901 123.969695939812 -68.2376558562129 -68.2376558562129 44.6521296422069 2.58929416927247 -3.88419436619739 -3.88419436619739 6.46976967534157 0.997909540121763 0.498213680277323 1.0606465498497 5.48944362691948 4.17420886652205
0.461179407116021 1.43239604828749 0.877353863378498 0.724808500490177 127.851133944302 -71.0513131580907 -71.0513131580907 46.6009335627071 7.03479657953042 -6.86520926525329 -6.86520926525329 8.48033292291027 0.99940444596971 0.458931533803427 0.802281817488965 0.867756243178843 0.0482699446727137
0.455071648443284 1.37982209394812 0.864098933176805 1.71275739353333 126.057148024063 -68.9749275483532 -68.9749275483532 44.6201976156924 5.89265227137005 -4.04349187233072 -4.04349187233072 6.45837843274647 0.99677854276501 0.516709533385219 0.959916211050786 1.52654652510305 1.90041420296613
0.44790217918396 1.38358109404709 0.858876888245441 1.72751530654015 129.853543096649 -71.937931264757 -71.937931264757 46.8873116621651 3.78261937707754 -2.17654339052128 -2.17654339052128 5.21746616433166 0.997950863546714 0.590597836205239 1.00438533901772 1.15807651126898 2.08058563412319
0.440067471516947 0.313988709250126 0.84783284224561 0.8497090449926 123.889053291049 -70.9667235538492 -70.9667235538492 47.9715154866826 3.73432780285884 -4.27299066227628 -4.27299066227628 5.43648387596496 0.999604567126501 1.04246789526588 1.69914894513145 -0.702006073829258 -0.00583517717249609
0.457353573019064 2.8169026351245 0.870352539902461 2.23790928308553 127.064466125455 -70.5397766825723 -70.5397766825723 46.2691728587164 4.67749996617014 -6.34946697551855 -6.34946697551855 9.32240547592671 0.998670162493965 0.740003400198974 1.42798979811638 4.72425445858232 3.21417983505935
0.452551270817987 0.600273206739231 0.86464488195291 0.742884701206802 122.158549656871 -67.6436912541641 -67.6436912541641 44.2094088274709 5.0988971307973 -6.34999286251167 -6.34999286251167 9.76094767631244 0.999044552642041 0.611648487325753 1.2073260924809 0.856150152705057 1.08988439158877
0.450433111977562 1.5737922682896 0.859240347162282 1.8520410716847 121.555118776872 -66.5344958825492 -66.5344958825492 43.6401201048335 1.62464921301098 -1.80415132275275 -1.80415132275275 3.04802377330821 0.997596002682134 0.740967589482631 1.52935693207209 2.15437139916331 2.1921698999375
0.448846528369362 1.90218034817041 0.854845311272416 1.75073297624048 126.568622351187 -70.7784913344685 -70.7784913344685 46.6403808276845 6.78113050647201 -2.20054731035542 -2.20054731035542 2.35664845123497 0.999735906384954 0.439162453611641 0.717567354362736 2.44233330923216 2.61876788039337
0.457343060139205 1.24348050600117 0.874989989686194 0.834045287082579 127.421532510171 -71.3743831856136 -71.3743831856136 46.7832923574161 3.07089206685915 -2.52794221504539 -2.52794221504539 6.63368054193718 0.997490591977808 0.695780732101091 1.33753802887237 0.508787122265426 0.826898957889494
0.452561610707178 1.34391691106035 0.862142426070066 1.22978430761762 121.067310045198 -67.6339089890455 -67.6339089890455 44.7292943787113 4.9043423442321 -3.50438761249219 -3.50438761249219 4.76551786734074 0.996207885765755 0.341212646608146 0.589306068053884 0.484631442942519 0.806789269402601
0.440221712379045 2.7016112306322 0.839818928258205 2.43397376812396 132.862554795018 -73.8958653745413 -73.8958653745413 48.3394371526571 13.4162361944794 -11.6245871290287 -11.6245871290287 11.1730226889683 0.999007405899418 0.368541289906117 0.609494530430903 2.58281024624562 2.40491577820224
